dataset,participant,group,task,order,truth,ai,initial,final,ai_correct,initial_correct,final_correct,accept_ai,override,switch,opportunity_correct_ai,opportunity_wrong_ai,appropriate_reliance,justified_override,unjustified_override,automation_failure
loan,participant-250,system,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-250,system,LP001451,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-250,system,LP001849,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-250,system,LP002068,7,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-250,system,LP001882,8,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-250,system,LP002142,9,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-250,system,LP002181,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-33,accuracy,LP002068,1,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-33,accuracy,LP001030,2,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-33,accuracy,LP002534,3,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-33,accuracy,LP002181,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-33,accuracy,LP001806,5,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-33,accuracy,LP001882,6,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-33,accuracy,LP001451,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-33,accuracy,LP002142,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-33,accuracy,LP001849,9,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-33,accuracy,LP002840,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-31,accuracy,LP002142,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-31,accuracy,LP002181,2,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-31,accuracy,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-31,accuracy,LP001849,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-31,accuracy,LP001882,5,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-31,accuracy,LP002068,6,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-31,accuracy,LP001451,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-31,accuracy,LP001806,8,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-31,accuracy,LP002840,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-31,accuracy,LP002534,10,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-183,accuracy,LP002534,1,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-183,accuracy,LP001451,2,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-183,accuracy,LP002181,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-183,accuracy,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-183,accuracy,LP002068,5,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-183,accuracy,LP001030,6,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-183,accuracy,LP001882,7,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-183,accuracy,LP002142,8,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-183,accuracy,LP001806,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-183,accuracy,LP001849,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-7,system,LP001030,1,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-7,system,LP002840,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-7,system,LP002534,3,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-7,system,LP002068,4,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-7,system,LP002181,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-7,system,LP002142,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-7,system,LP001849,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-7,system,LP001882,8,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-7,system,LP001451,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-7,system,LP001806,10,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-30,analogy,LP001030,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-30,analogy,LP001882,2,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-30,analogy,LP001849,3,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-30,analogy,LP002534,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-30,analogy,LP001806,5,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-30,analogy,LP002142,6,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-30,analogy,LP002181,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-30,analogy,LP002840,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-30,analogy,LP001451,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-30,analogy,LP002068,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-251,analogy,LP001849,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-251,analogy,LP001806,2,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-251,analogy,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-251,analogy,LP002068,4,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-251,analogy,LP002840,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-251,analogy,LP001451,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-251,analogy,LP001882,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-251,analogy,LP002181,8,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-251,analogy,LP002534,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-251,analogy,LP002142,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-109,system,LP002068,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-109,system,LP002142,2,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-109,system,LP001030,3,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-109,system,LP001882,4,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-109,system,LP002840,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-109,system,LP001849,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-109,system,LP002534,7,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-109,system,LP002181,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-109,system,LP001806,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-109,system,LP001451,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-36,accuracy,LP002840,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-36,accuracy,LP002068,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-36,accuracy,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-36,accuracy,LP001849,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-36,accuracy,LP002181,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-36,accuracy,LP002534,6,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-36,accuracy,LP002142,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-36,accuracy,LP001882,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-36,accuracy,LP001451,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-36,accuracy,LP001806,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-161,accuracy,LP002142,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-161,accuracy,LP002181,2,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-161,accuracy,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-161,accuracy,LP001882,4,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-161,accuracy,LP001849,5,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-161,accuracy,LP002068,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-161,accuracy,LP001806,7,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-161,accuracy,LP001451,8,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-161,accuracy,LP002534,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-161,accuracy,LP002840,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-6,system,LP001849,1,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-6,system,LP001030,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-6,system,LP002181,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-6,system,LP001451,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-6,system,LP002840,5,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-6,system,LP001806,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-6,system,LP001882,7,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-6,system,LP002142,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-6,system,LP002534,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-6,system,LP002068,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-56,system,LP002840,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-56,system,LP002142,2,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-56,system,LP001882,3,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-56,system,LP002181,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-56,system,LP001030,5,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-56,system,LP001849,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-56,system,LP001806,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-56,system,LP001451,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-56,system,LP002534,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-56,system,LP002068,10,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-75,accuracy,LP002534,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-75,accuracy,LP001806,2,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-75,accuracy,LP001882,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-75,accuracy,LP002142,4,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-75,accuracy,LP002068,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-75,accuracy,LP002840,6,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-75,accuracy,LP002181,7,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-75,accuracy,LP001849,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-75,accuracy,LP001030,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-75,accuracy,LP001451,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-26,system,LP001806,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-26,system,LP002068,2,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-26,system,LP002142,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-26,system,LP001882,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-26,system,LP001451,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-26,system,LP001849,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-26,system,LP002840,7,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-26,system,LP002534,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-26,system,LP001030,9,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-26,system,LP002181,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-223,analogy,LP002181,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-223,analogy,LP002534,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-223,analogy,LP002142,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-223,analogy,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-223,analogy,LP001451,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-223,analogy,LP001882,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-223,analogy,LP001030,7,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-223,analogy,LP001849,8,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-223,analogy,LP001806,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-223,analogy,LP002068,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-238,analogy,LP002068,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-238,analogy,LP001882,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-238,analogy,LP001451,3,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-238,analogy,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-238,analogy,LP002534,5,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-238,analogy,LP001030,6,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-238,analogy,LP002181,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-238,analogy,LP001806,8,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-238,analogy,LP001849,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-238,analogy,LP002142,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-243,system,LP002181,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-243,system,LP001849,2,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-243,system,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-243,system,LP001451,4,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-243,system,LP002534,5,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-243,system,LP002840,6,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-243,system,LP002142,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-243,system,LP001806,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-243,system,LP001882,9,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-243,system,LP002068,10,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-60,system,LP001882,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-60,system,LP002534,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-60,system,LP001806,3,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-60,system,LP001451,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-60,system,LP002840,5,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-60,system,LP001849,6,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-60,system,LP002181,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-60,system,LP001030,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-60,system,LP002068,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-60,system,LP002142,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-245,analogy,LP002181,1,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-245,analogy,LP002840,2,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-245,analogy,LP001451,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-245,analogy,LP002068,4,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-245,analogy,LP001030,5,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-245,analogy,LP001849,6,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-245,analogy,LP002534,7,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-245,analogy,LP002142,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-245,analogy,LP001806,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-245,analogy,LP001882,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-4,accuracy,LP002068,1,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-4,accuracy,LP002534,2,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-4,accuracy,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-4,accuracy,LP001882,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-4,accuracy,LP001806,5,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-4,accuracy,LP002142,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-4,accuracy,LP002181,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-4,accuracy,LP001849,8,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-4,accuracy,LP001451,9,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-4,accuracy,LP002840,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-12,analogy,LP001806,1,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-12,analogy,LP002181,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-12,analogy,LP002840,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-12,analogy,LP001882,4,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-12,analogy,LP002534,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-12,analogy,LP001849,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-12,analogy,LP001451,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-12,analogy,LP002142,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-12,analogy,LP001030,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-12,analogy,LP002068,10,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-149,system,LP001451,1,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-149,system,LP001882,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-149,system,LP002534,3,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-149,system,LP002181,4,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-149,system,LP001030,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-149,system,LP002142,6,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-149,system,LP002068,7,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-149,system,LP001806,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-149,system,LP001849,9,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-149,system,LP002840,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-190,analogy,LP002181,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-190,analogy,LP002142,2,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-190,analogy,LP001849,3,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-190,analogy,LP001030,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-190,analogy,LP001882,5,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-190,analogy,LP001806,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-190,analogy,LP002840,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-190,analogy,LP002534,8,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-190,analogy,LP002068,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-190,analogy,LP001451,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-92,system,LP001451,1,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-92,system,LP002181,2,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-92,system,LP001849,3,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-92,system,LP002068,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-92,system,LP001806,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-92,system,LP002534,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-92,system,LP002142,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-92,system,LP001030,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-92,system,LP001882,9,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-92,system,LP002840,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-196,accuracy,LP001882,1,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-196,accuracy,LP001806,2,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-196,accuracy,LP002840,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-196,accuracy,LP002181,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-196,accuracy,LP001849,5,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-196,accuracy,LP002068,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-196,accuracy,LP001451,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-196,accuracy,LP002142,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-196,accuracy,LP001030,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-196,accuracy,LP002534,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-182,system,LP002142,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-182,system,LP001451,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-182,system,LP002068,3,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-182,system,LP002181,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-182,system,LP001882,5,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-182,system,LP002534,6,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-182,system,LP002840,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-182,system,LP001849,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
